landmark_0_x,landmark_0_y,landmark_2_x,landmark_1_y,landmark_4_x,landmark_2_y,landmark_6_x,landmark_3_y,landmark_8_x,landmark_4_y,landmark_10_x,landmark_5_y,landmark_12_x,landmark_6_y,label
0.5976049900054932,0.2041931450366974,0.6596547365188599,0.3057407736778259,0.6095642447471619,0.4901030361652374,0.4937126040458679,0.4865994453430176,0.5912485718727112,0.624641478061676,0.4041496813297272,0.6220999956130981,0.4313947260379791,0.8943198323249817,1
0.6032724380493164,0.19814568758010864,0.6594117283821106,0.3051115870475769,0.6139106154441833,0.49102386832237244,0.4975832998752594,0.4895925521850586,0.5853888392448425,0.6188525557518005,0.40534818172454834,0.618949294090271,0.4293209910392761,0.8947089910507202,1
0.6018750667572021,0.19993631541728973,0.6590796113014221,0.30508044362068176,0.6126529574394226,0.4912630319595337,0.49772536754608154,0.49038028717041016,0.582286536693573,0.6149477362632751,0.40515831112861633,0.6112801432609558,0.42649343609809875,0.8939558267593384,1
0.6035657525062561,0.1999616175889969,0.6588144898414612,0.30527999997138977,0.6101145148277283,0.4918733835220337,0.49518096446990967,0.4888955056667328,0.5809134244918823,0.6119614243507385,0.4050816297531128,0.6111372709274292,0.42609649896621704,0.8919263482093811,1
0.6020896434783936,0.19843699038028717,0.6619272828102112,0.3048906922340393,0.6121676564216614,0.4932122230529785,0.4944777190685272,0.4849895238876343,0.5817356109619141,0.6121797561645508,0.4041830003261566,0.6106681823730469,0.42505118250846863,0.8921859264373779,1
0.550373911857605,0.20480243861675262,0.6507693529129028,0.305343359708786,0.6704142093658447,0.4571911692619324,0.5701354742050171,0.52121901512146,0.5789219737052917,0.6278086304664612,0.3868942856788635,0.6148725748062134,0.41876697540283203,0.8923403024673462,0
0.5881628394126892,0.20234276354312897,0.6570671200752258,0.30546894669532776,0.6416588425636292,0.4774888753890991,0.5432984828948975,0.5121827125549316,0.5785920023918152,0.6219260096549988,0.39341458678245544,0.6149874925613403,0.41844823956489563,0.8925890326499939,1
0.5965349078178406,0.197944775223732,0.659248948097229,0.30560001730918884,0.634955108165741,0.48504120111465454,0.5204617381095886,0.5053206086158752,0.5785326361656189,0.6136490702629089,0.3951178789138794,0.6113883256912231,0.41841036081314087,0.8912652134895325,1
0.5987088084220886,0.1988709717988968,0.6588523983955383,0.30564820766448975,0.6253089308738708,0.49098941683769226,0.5132359862327576,0.5003811717033386,0.5785084366798401,0.6137986779212952,0.3975523114204407,0.6113102436065674,0.41750144958496094,0.8962504267692566,1
0.6013632416725159,0.19780106842517853,0.6590725779533386,0.3057331144809723,0.621484637260437,0.49336010217666626,0.5043689012527466,0.49764806032180786,0.578353226184845,0.6117900609970093,0.397742360830307,0.6089913845062256,0.4174793064594269,0.8949819803237915,1
0.6036869287490845,0.19402964413166046,0.6597858667373657,0.30580127239227295,0.6180755496025085,0.4942437708377838,0.5037891268730164,0.495890349149704,0.5784881711006165,0.6110674738883972,0.3987363874912262,0.6093663573265076,0.4170595407485962,0.8955892324447632,1
0.604482114315033,0.19046133756637573,0.6592052578926086,0.3052932918071747,0.6160427927970886,0.49484190344810486,0.5028346180915833,0.4947516620159149,0.5786827206611633,0.611198365688324,0.3993160128593445,0.609002411365509,0.41595807671546936,0.897559642791748,1
0.6039298176765442,0.19154612720012665,0.6584805250167847,0.3052996098995209,0.6153591275215149,0.4953494668006897,0.5015934705734253,0.4939415752887726,0.5782736539840698,0.6113282442092896,0.3983244001865387,0.6084906458854675,0.41593924164772034,0.8975410461425781,1
0.602866530418396,0.19204081594944,0.6583923697471619,0.30529212951660156,0.6144324541091919,0.4958803951740265,0.5015129446983337,0.4933333694934845,0.5784050822257996,0.6114166378974915,0.3980775475502014,0.6048359870910645,0.4158375561237335,0.8975273966789246,1
0.6028546690940857,0.1925145834684372,0.6585419774055481,0.305320680141449,0.6138104796409607,0.4960314631462097,0.5014108419418335,0.49291449785232544,0.5789369940757751,0.6134958863258362,0.3977608382701874,0.6046122908592224,0.4146450161933899,0.8976183533668518,1
0.6031757593154907,0.19261214137077332,0.6583621501922607,0.30533671379089355,0.6134560704231262,0.4978821873664856,0.5005457401275635,0.49249833822250366,0.579328179359436,0.6137462854385376,0.3981091380119324,0.6054368019104004,0.4146472215652466,0.8977753520011902,1
0.5335023999214172,0.2150106132030487,0.6004875898361206,0.3080724775791168,0.5419833660125732,0.4889068603515625,0.42358580231666565,0.4890446364879608,0.5437078475952148,0.6048623323440552,0.39020493626594543,0.6056830883026123,0.4141286015510559,0.8964198231697083,0
0.5807273983955383,0.20553158223628998,0.6468703746795654,0.3053787052631378,0.5922664999961853,0.48907601833343506,0.4788072407245636,0.4890177547931671,0.5660555958747864,0.605884850025177,0.3969740569591522,0.6073166728019714,0.4150035083293915,0.8990445733070374,1
0.523399293422699,0.2502867579460144,0.6070181727409363,0.31101977825164795,0.5994229912757874,0.5133359432220459,0.4952107071876526,0.4886888861656189,0.5613096356391907,0.6257699728012085,0.3990464210510254,0.6918445229530334,0.4091991186141968,0.9618492126464844,0
0.5310258269309998,0.23822705447673798,0.6098678708076477,0.29773077368736267,0.6013444662094116,0.5051249265670776,0.4947049915790558,0.48865243792533875,0.5631983280181885,0.6247556805610657,0.4058023691177368,0.695512592792511,0.4042205810546875,0.9836733341217041,0
0.5262274742126465,0.23562756180763245,0.6118482351303101,0.2942119836807251,0.6024363040924072,0.5033655166625977,0.4946584105491638,0.4888018071651459,0.5633449554443359,0.623967170715332,0.41235077381134033,0.6996825337409973,0.4033293128013611,0.9858828186988831,0
0.5250570178031921,0.2355247139930725,0.6136358976364136,0.29340606927871704,0.6028242111206055,0.5001308917999268,0.49445316195487976,0.48877495527267456,0.5642849206924438,0.6228788495063782,0.41109269857406616,0.6936780214309692,0.3495510220527649,0.9729217290878296,0
0.5247662663459778,0.23731304705142975,0.6141019463539124,0.29352885484695435,0.6039416790008545,0.5002020597457886,0.4945700764656067,0.4892137348651886,0.5661659836769104,0.6254725456237793,0.41073140501976013,0.6997003555297852,0.3725299835205078,0.9841216206550598,0
0.512769341468811,0.24776913225650787,0.5990307927131653,0.29435354471206665,0.6035282611846924,0.4999881982803345,0.4945799708366394,0.48945510387420654,0.5660597681999207,0.6256502866744995,0.4102693498134613,0.6949947476387024,0.38895145058631897,0.9847192764282227,0
0.517798125743866,0.26063618063926697,0.6014212965965271,0.2951330542564392,0.6027482748031616,0.5006980299949646,0.49418556690216064,0.4894702434539795,0.5649802088737488,0.6291428208351135,0.40970104932785034,0.671705424785614,0.3889879286289215,0.9750329852104187,0
0.5149936079978943,0.25440263748168945,0.6043397188186646,0.2983331084251404,0.6027536988258362,0.5012092590332031,0.4940851330757141,0.48951584100723267,0.5674625635147095,0.6287875175476074,0.40910398960113525,0.6871564388275146,0.3988501727581024,0.9774242043495178,0
0.5143070816993713,0.24735960364341736,0.6037842035293579,0.29887789487838745,0.6026931405067444,0.5019689202308655,0.4938625693321228,0.4890857934951782,0.5675575137138367,0.628365695476532,0.40902644395828247,0.6908412575721741,0.4049559235572815,0.9799298048019409,0
0.5093452334403992,0.2580498456954956,0.5862913727760315,0.3194059431552887,0.5302549004554749,0.4989052712917328,0.41715431213378906,0.4873296022415161,0.5557634234428406,0.6267825365066528,0.38353803753852844,0.6321080923080444,0.4146721661090851,0.8997403383255005,0
0.5101345181465149,0.24799005687236786,0.5938694477081299,0.3181515038013458,0.576739490032196,0.49927276372909546,0.46929222345352173,0.48791226744651794,0.5606589913368225,0.6267377734184265,0.3909635543823242,0.6732021570205688,0.41269487142562866,0.9561549425125122,0
0.5884126424789429,0.20092833042144775,0.6501354575157166,0.30606192350387573,0.6009700298309326,0.4881995916366577,0.4853764474391937,0.48885780572891235,0.5969591736793518,0.6283049583435059,0.40209177136421204,0.6264014840126038,0.4269503653049469,0.9061738848686218,1
0.6020951867103577,0.18790194392204285,0.6605833172798157,0.30029571056365967,0.608005166053772,0.48212918639183044,0.48792028427124023,0.48813554644584656,0.5970091223716736,0.6281934976577759,0.4125305414199829,0.6174874305725098,0.4251892864704132,0.9032890796661377,1
0.6028234958648682,0.1851472109556198,0.66266930103302,0.2956869602203369,0.6132683157920837,0.4813539981842041,0.4902494549751282,0.48478975892066956,0.5915315747261047,0.6262786984443665,0.41470402479171753,0.6120398640632629,0.4237373471260071,0.8948522210121155,1
0.6020294427871704,0.18563060462474823,0.6612913012504578,0.2952026128768921,0.6123406887054443,0.48268336057662964,0.4930947422981262,0.48499807715415955,0.5885850787162781,0.6262093782424927,0.41522416472435,0.6130088567733765,0.4233461022377014,0.900385320186615,1
0.6027972102165222,0.18278297781944275,0.661187469959259,0.2943424880504608,0.6107122302055359,0.4835782051086426,0.4933677613735199,0.4854488670825958,0.587785005569458,0.6256619691848755,0.4144080579280853,0.6129591464996338,0.4235566258430481,0.8996814489364624,1
0.6033861041069031,0.17876967787742615,0.6601222157478333,0.292535662651062,0.6137152314186096,0.48407062888145447,0.49630841612815857,0.48566561937332153,0.5870595574378967,0.6256313323974609,0.4137774109840393,0.6105391383171082,0.4236871004104614,0.9000958800315857,1
0.6048269271850586,0.17699439823627472,0.660158097743988,0.29237693548202515,0.6159734725952148,0.48428773880004883,0.49894797801971436,0.4858778119087219,0.5845779180526733,0.6237021684646606,0.41419732570648193,0.6078670024871826,0.42486467957496643,0.898587703704834,1
0.604964017868042,0.17786860466003418,0.6620786190032959,0.2924320101737976,0.6164141893386841,0.4843362867832184,0.4990071952342987,0.48623064160346985,0.5802834630012512,0.6232540011405945,0.41282573342323303,0.6050682067871094,0.4240832030773163,0.8955284357070923,1
0.604889452457428,0.1785944104194641,0.6614442467689514,0.29277995228767395,0.6154764294624329,0.4845982789993286,0.49833565950393677,0.4864117205142975,0.5781362056732178,0.6230928301811218,0.41264092922210693,0.6072312593460083,0.4222559332847595,0.8943222761154175,1
0.5382882356643677,0.22435545921325684,0.6053093671798706,0.3206256330013275,0.528677225112915,0.48477041721343994,0.40423768758773804,0.48653557896614075,0.5511547923088074,0.6195603013038635,0.373188853263855,0.6194354295730591,0.4100554883480072,0.8910902142524719,0
0.5449529886245728,0.21630994975566864,0.6365853548049927,0.3095197379589081,0.5910658240318298,0.49015289545059204,0.46307578682899475,0.48737844824790955,0.5588750243186951,0.6232933402061462,0.3846430778503418,0.6139439940452576,0.41290292143821716,0.8822722434997559,1
0.5485575795173645,0.21407854557037354,0.6431695222854614,0.3017573058605194,0.6064215302467346,0.4912661612033844,0.4803043305873871,0.4876753091812134,0.5601112246513367,0.6258901953697205,0.3876905143260956,0.6093223690986633,0.4134712219238281,0.8730729222297668,1
0.5764020085334778,0.21240989863872528,0.6493651866912842,0.30264943838119507,0.6096543669700623,0.49598440527915955,0.492665559053421,0.4861237704753876,0.5635417699813843,0.6204728484153748,0.3887002170085907,0.6097800135612488,0.4169754683971405,0.8759134411811829,0
0.585515558719635,0.2098495066165924,0.6528715491294861,0.3027140200138092,0.6101183295249939,0.4973258674144745,0.4983116090297699,0.4830455183982849,0.5646041035652161,0.6198039054870605,0.3903059661388397,0.6103986501693726,0.419563889503479,0.8787924647331238,0
0.5889232158660889,0.20845942199230194,0.6543585658073425,0.302791953086853,0.6105945706367493,0.49828699231147766,0.5017637610435486,0.48313820362091064,0.56983882188797,0.6197056770324707,0.3941304087638855,0.6105607748031616,0.42032867670059204,0.8800025582313538,0
0.5892302989959717,0.2068195641040802,0.6541966795921326,0.3026733696460724,0.6122096180915833,0.4980694353580475,0.5036502480506897,0.4831155836582184,0.5702490210533142,0.6189131140708923,0.39563581347465515,0.6108033657073975,0.4205581545829773,0.8791675567626953,0
0.5897022485733032,0.2050352841615677,0.653965175151825,0.3021862506866455,0.6130556464195251,0.497886598110199,0.5048143863677979,0.48350170254707336,0.5705426335334778,0.616901159286499,0.39632436633110046,0.6069302558898926,0.4206169843673706,0.877798855304718,0
0.5899327397346497,0.20377151668071747,0.6531153321266174,0.3021053075790405,0.6129477024078369,0.4983825087547302,0.504819929599762,0.48359057307243347,0.5711446404457092,0.6170104146003723,0.3980093002319336,0.6072943806648254,0.4209672212600708,0.880010724067688,0
0.5900839567184448,0.20324935019016266,0.6541522145271301,0.3023965358734131,0.6141523122787476,0.500237762928009,0.5047986507415771,0.48364004492759705,0.5713140368461609,0.6166485548019409,0.39859268069267273,0.6068604588508606,0.4212627112865448,0.8804673552513123,0
0.5904800891876221,0.2014809101819992,0.654087245464325,0.3021817207336426,0.6147393584251404,0.5003228187561035,0.50486820936203,0.4836989939212799,0.5714367628097534,0.6158090829849243,0.3986586630344391,0.6070929169654846,0.4218639135360718,0.8815430402755737,0
0.5388961434364319,0.21414481103420258,0.601876437664032,0.31639185547828674,0.5393287539482117,0.49364662170410156,0.4232906997203827,0.4807813763618469,0.5419999361038208,0.6136083006858826,0.36798056960105896,0.6161510348320007,0.406333863735199,0.8882706761360168,0
0.5704687237739563,0.2094322144985199,0.6454334855079651,0.3157382607460022,0.5917904376983643,0.4992753863334656,0.481580525636673,0.4809572696685791,0.5742095708847046,0.6189258098602295,0.3883911967277527,0.6155619025230408,0.4153956472873688,0.8917797207832336,0
0.5868287682533264,0.2052762657403946,0.655421793460846,0.3141559362411499,0.6072880029678345,0.5009233951568604,0.49849021434783936,0.48118507862091064,0.5796029567718506,0.619862973690033,0.3965744972229004,0.6152842044830322,0.42000114917755127,0.89165860414505,0
0.5944309234619141,0.1720227152109146,0.6617719531059265,0.287116676568985,0.6129264235496521,0.47896695137023926,0.49832460284233093,0.4812784194946289,0.5838930606842041,0.6166238784790039,0.4155815839767456,0.6184023022651672,0.42269930243492126,0.8917978405952454,1
0.5995609760284424,0.1699620485305786,0.6682212352752686,0.2825993299484253,0.6162710785865784,0.4765447676181793,0.4995597004890442,0.4826633632183075,0.5895611047744751,0.6154294610023499,0.42135876417160034,0.6204326152801514,0.42370131611824036,0.8936191201210022,1
0.5974375605583191,0.1694609522819519,0.6651573181152344,0.2790083587169647,0.6170613169670105,0.47369280457496643,0.5006197690963745,0.4833667278289795,0.5869396924972534,0.6096779704093933,0.41979581117630005,0.6197720170021057,0.4238950312137604,0.891733705997467,1
0.5999447107315063,0.16463547945022583,0.6662899851799011,0.2768426835536957,0.6176074147224426,0.47419998049736023,0.5004044771194458,0.4837263822555542,0.5859450101852417,0.6082056760787964,0.4186507761478424,0.6194301247596741,0.42419907450675964,0.8926157355308533,1
0.6014096736907959,0.1648252308368683,0.6655269861221313,0.2748411297798157,0.6185159683227539,0.4716569483280182,0.5001034140586853,0.4837477505207062,0.5850213170051575,0.6057453751564026,0.4176895320415497,0.6163743138313293,0.42399582266807556,0.8938895463943481,1
0.6015731692314148,0.1648547351360321,0.6647608280181885,0.27471962571144104,0.6191622614860535,0.4722265303134918,0.49990877509117126,0.48377302289009094,0.5844209790229797,0.6060230731964111,0.41672536730766296,0.6158261299133301,0.4239467978477478,0.89838707447052,1
0.6009913682937622,0.16568472981452942,0.66472327709198,0.27521616220474243,0.6194146871566772,0.4730716347694397,0.4997183382511139,0.4838324189186096,0.584869384765625,0.6078824400901794,0.41741934418678284,0.6169597506523132,0.42390140891075134,0.8959019780158997,1
0.5371696949005127,0.22502803802490234,0.6019970178604126,0.3208591938018799,0.5380386710166931,0.4792677164077759,0.42772766947746277,0.48153382539749146,0.5415423512458801,0.608627200126648,0.3684823215007782,0.6230078339576721,0.4082542657852173,0.8965474367141724,0
0.5518969893455505,0.22100882232189178,0.6164957284927368,0.32184141874313354,0.5540879964828491,0.48110899329185486,0.4396120309829712,0.47803372144699097,0.5491964817047119,0.6202383041381836,0.38395240902900696,0.6707237362861633,0.43887901306152344,0.8921427726745605,0
0.5556802749633789,0.22240446507930756,0.6249984502792358,0.3207675516605377,0.5638086795806885,0.4831024706363678,0.44608578085899353,0.47548890113830566,0.5523540377616882,0.623141884803772,0.3891621530056,0.6721457242965698,0.44577258825302124,0.8608390092849731,0
0.4810320734977722,0.24083879590034485,0.5675081014633179,0.3189186751842499,0.5649840831756592,0.4808364808559418,0.4557189643383026,0.4748823940753937,0.5280331969261169,0.6209811568260193,0.39206451177597046,0.6637174487113953,0.44398626685142517,0.850287675857544,0
0.4831383526325226,0.22969332337379456,0.5660582780838013,0.3152923285961151,0.5711292624473572,0.48318859934806824,0.4593425691127777,0.47223255038261414,0.5366782546043396,0.6217408776283264,0.39095598459243774,0.6599237322807312,0.4417527914047241,0.8496751189231873,0
0.5299390554428101,0.22544550895690918,0.5795313119888306,0.32006964087486267,0.5627347230911255,0.4833544194698334,0.45320072770118713,0.47150927782058716,0.5596986413002014,0.63249671459198,0.38435882329940796,0.6765694618225098,0.3942829370498657,0.9526892900466919,0
0.5475536584854126,0.2238815575838089,0.5822807550430298,0.3262313902378082,0.5595738291740417,0.4844019114971161,0.44732314348220825,0.4718083143234253,0.5706457495689392,0.6396313905715942,0.3858112096786499,0.6791316270828247,0.39040786027908325,0.9678967595100403,0
0.5550330877304077,0.22134079039096832,0.5964141488075256,0.3304825723171234,0.556366503238678,0.4838942885398865,0.44141408801078796,0.4721120595932007,0.5734185576438904,0.6439402103424072,0.3842332661151886,0.6826281547546387,0.3889908492565155,0.9660201668739319,0
0.5557165741920471,0.2211155891418457,0.618727445602417,0.32933491468429565,0.5597641468048096,0.48484498262405396,0.44444143772125244,0.47215285897254944,0.579800009727478,0.6424888372421265,0.38467225432395935,0.6824421882629395,0.3904249370098114,0.9661842584609985,0
0.5623681545257568,0.22088782489299774,0.6333090662956238,0.32700222730636597,0.561880350112915,0.48439985513687134,0.44514572620391846,0.47141343355178833,0.5840886235237122,0.64524245262146,0.38809093832969666,0.6784359812736511,0.4444429278373718,0.8479002118110657,0
0.5657307505607605,0.22157393395900726,0.63656085729599,0.328914076089859,0.5569874048233032,0.4843878746032715,0.44554468989372253,0.47234222292900085,0.5817439556121826,0.6441594958305359,0.38846665620803833,0.7006143927574158,0.4473913311958313,0.9328847527503967,0
0.5344856977462769,0.22066614031791687,0.6045485138893127,0.32834017276763916,0.5404923558235168,0.4851660132408142,0.43031108379364014,0.47309282422065735,0.560200035572052,0.643110454082489,0.37104347348213196,0.6484616994857788,0.4141677916049957,0.8934067487716675,0
0.5556267499923706,0.2224167138338089,0.6276289820671082,0.32880568504333496,0.5477450489997864,0.4833298325538635,0.4358137249946594,0.4730783998966217,0.5646966099739075,0.64290851354599,0.3721160292625427,0.7007176280021667,0.4390955865383148,0.933676540851593,0
0.5388055443763733,0.2375611811876297,0.6178804039955139,0.3182469308376312,0.5506543517112732,0.48277559876441956,0.4386575520038605,0.47258028388023376,0.5586971044540405,0.6322997212409973,0.3802299201488495,0.6966541409492493,0.44357067346572876,0.9487969279289246,0
0.4971630871295929,0.23486092686653137,0.584121823310852,0.30043351650238037,0.5649698376655579,0.48118212819099426,0.45181804895401,0.4725511968135834,0.5458365678787231,0.627102255821228,0.3831852674484253,0.6927720308303833,0.4393790066242218,0.9513202905654907,0
0.5169193148612976,0.20887978374958038,0.5955297946929932,0.3016424775123596,0.541804313659668,0.476070374250412,0.4242028594017029,0.4721481502056122,0.5646345019340515,0.6273794174194336,0.4018312990665436,0.601965606212616,0.41745465993881226,0.8638405799865723,0
0.5235816836357117,0.20989319682121277,0.5965891480445862,0.3023896813392639,0.5345840454101562,0.47605574131011963,0.4198575019836426,0.4713112413883209,0.5656960010528564,0.6247361302375793,0.4036232531070709,0.6134467720985413,0.42552483081817627,0.8642963171005249,0
0.5249104499816895,0.2092662900686264,0.5974865555763245,0.3017781972885132,0.5339527726173401,0.47567829489707947,0.4184647798538208,0.4703681468963623,0.565994143486023,0.6226657629013062,0.4049544334411621,0.6110051274299622,0.42432108521461487,0.8628087639808655,0
0.525457501411438,0.21473383903503418,0.5970790982246399,0.3024837374687195,0.5320426225662231,0.47713324427604675,0.41686102747917175,0.4693063199520111,0.5685151219367981,0.6226942539215088,0.4060918390750885,0.6079756021499634,0.4226681888103485,0.8659041523933411,0
0.5269542336463928,0.20394280552864075,0.5987877249717712,0.3013472855091095,0.5336951017379761,0.47675758600234985,0.4161128103733063,0.469332754611969,0.5692226886749268,0.6227851510047913,0.40680402517318726,0.6018275022506714,0.4227553904056549,0.8635653257369995,0
0.5147112607955933,0.21415530145168304,0.590129554271698,0.30155882239341736,0.5200396776199341,0.4737049639225006,0.40109267830848694,0.4681437015533447,0.568663477897644,0.6229344010353088,0.40682336688041687,0.609091579914093,0.42292043566703796,0.8681363463401794,0
0.49999913573265076,0.22800979018211365,0.580619752407074,0.301963746547699,0.5120614171028137,0.4730696678161621,0.39279597997665405,0.46728917956352234,0.5685932040214539,0.6248927712440491,0.4072570502758026,0.6113682985305786,0.4230092167854309,0.8695822954177856,0
0.508867084980011,0.22690026462078094,0.5857257843017578,0.32603293657302856,0.5197573900222778,0.4797329902648926,0.4015360474586487,0.4702785015106201,0.5590464472770691,0.6249521970748901,0.3707544505596161,0.6118576526641846,0.40827932953834534,0.871121883392334,0
